gene.name	score
ATP6V1C1	6.54114755472572
TLE1	6.53182390713619
PGD	6.51744534217897
CDK2AP2	6.51237512505105
NSMCE3	6.50766739845489
CNNM3	6.50595603916826
LGR4	6.50563494379335
RAD52	6.50535496327143
MYH9	6.50333514912931
RPL26L1	6.5032476996547
CAV1	6.49732219492008
MAU2	6.49544360709139
PDHA1	6.48740880385168
PDIA3	6.48235121465413
CTDSP1	6.47690307762529
IPO7	6.4751444141556
MEX3D	6.47174898051416
SNAP29	6.47062215985084
GOLGA4	6.46984547081143
NMT2	6.4635635304289
SEPHS1	6.45888395237339
NUDT21	6.4582243544707
MPRIP	6.45580854701712
EXT2	6.45572114772162
CPNE8	6.45064592809182
MPP2	6.4497739498185
TIMP2	6.44442539765813
KLHL18	6.43896689059333
NDUFAF3	6.43789958119219
WAC	6.42492344796415
MAD2L1	6.4210199631358
TM9SF3	6.42060034850909
RNF157	6.41636271569377
BARD1	6.41399434375013
ZDHHC3	6.41057896868149
MKL1	6.40851323565961
MRPL40	6.40403223994806
MARCH6	6.40268416353768
AP1S2	6.39967089601656
LRRC1	6.39882363225099
FUT10	6.39005175573342
ALKBH5	6.3896107811037
FBXO21	6.3878946686392
CCT6A	6.37967628496789
PPP6R3	6.37468922249008
RPLP0	6.37453142878788
PXK	6.37303228544213
PLA2G15	6.36849433385372
KLC1	6.36266253238013
CAPRIN1	6.35504511594791
COPS7A	6.35194478494596
BRMS1L	6.34506991398082
TAF5	6.33399026442451
RNF6	6.33104879340447
SUB1	6.32922747421509
DSC2	6.32500441050754
ARHGAP35	6.32492945546931
JADE3	6.31943316580641
CALU	6.31408084125733
RUFY2	6.31192717935885
MAK16	6.30573474989491
TRERF1	6.30464711802039
HINT3	6.29660124117655
ZNF503	6.2830069355452
C17orf51	6.28299342403677
RSRP1	6.27974906626367
ZFR	6.27874331865454
MARCH8	6.26984373601979
GLCCI1	6.26188922429271
MAT2B	6.25823126102989
ALAD	6.2458711262705
RBFOX2	6.24581049219845
VPS35	6.24533995394903
SLC30A1	6.24396717669229
NUMB	6.24281764494153
TARBP2	6.24250168523443
GHITM	6.23788819276586
ZNF268	6.23496281706668
PNMA2	6.23420367734769
ATG12	6.22702802439022
SNRPD1	6.21955113183207
EIF3F	6.21723278754404
PCNP	6.21220124576677
MET	6.21133161590237
MCTP2	6.2074771228774
PDCD4	6.20145994093814
SCAF11	6.1949500524004
SLC35E2B	6.19190050323234
SCYL2	6.18959223624361
PIK3R4	6.18843010487921
RFK	6.18832555969598
BCL7B	6.1822252600772
ZNF202	6.18175320462245
TSC22D2	6.18021507692567
PPM1B	6.17891956690348
TTLL4	6.17857018044586
SPIN4	6.1751514708709
GUK1	6.17125404749471
MYO18A	6.16945508016882
EXOC8	6.16341547139263
RNF146	6.16232929996952
SEC62	6.15177270542547
ATXN3	6.14516896700164
ZNF529	6.13534602655198
RAC1	6.13074716041043
VAPA	6.12785426276103
ZNF302	6.12464247805015
BRAP	6.11463114666286
B3GALT6	6.10093056687986
GCLC	6.10012302245151
HPS4	6.09083134678353
UBE2Q2	6.08830697642126
FAM129A	6.08617311558205
RRM2B	6.0777697415175
S1PR3	6.07697061644105
SERF2	6.07543294340769
MAGOHB	6.0728921896929
TTC39C	6.06237717050253
CPOX	6.06032802718967
TOB2	6.0590077319926
PKM	6.05899779820475
HMGXB4	6.05614248430865
TACC1	6.05087409589457
NSD1	6.04947810219763
SELENOI	6.04456280878242
NEDD4	6.04274224837772
DENND6A	6.04080824686483
CARMIL1	6.04013677972749
LARP4B	6.03581729250259
HIF1A	6.03280992437574
TBC1D24	6.0315031518397
RNF220	6.0292481543282
MFSD14B	6.02879612264109
TMEM70	6.02380318913084
TLK1	6.02230274622304
C1orf174	6.02105976973731
CLNS1A	6.01215670871656
TCERG1	6.00986991464401
ARNTL2	6.00317177962517
PI4KB	5.99368727542914
SP1	5.99297817169777
PCNX1	5.98896413006284
MLLT10	5.97863373228744
PNN	5.97520685763426
SNX18	5.969798480214
KMT2E	5.96853611730543
VEZT	5.96584895165654
ATP13A3	5.95807609763594
PGM3	5.95755491205783
RABL3	5.95200821507592
TRMT112	5.95111334936352
SUCO	5.93778855544006
RAB8A	5.92825320145209
DHX8	5.92626974512445
COA5	5.92285949136989
RAB2A	5.9218040235352
MAP3K13	5.91391204115142
SLC10A3	5.90510580245762
CALD1	5.89871987061302
GOT2	5.89398720265395
RCC1	5.88287076936102
PKD2	5.87890398170505
TGFBRAP1	5.86627778382732
STRN	5.86218314602565
RNGTT	5.86138694856887
TULP4	5.85459510441471
PEX13	5.84917978911979
GEN1	5.84671387800892
OSBPL8	5.84165617735862
APPL2	5.8398856518102
ANKRD40	5.8374936961753
STAT5B	5.83706366139529
RBM26	5.81567142926067
USP15	5.80181371078083
METTL14	5.7954655284048
ATXN10	5.79101592433024
VKORC1	5.78857472683086
GPRC5A	5.78476357794104
CAPZA1	5.77780173286292
POLR3G	5.7757320260132
THRAP3	5.77416987999249
ZNF24	5.77340888777082
MPP6	5.77144083732345
RPS14	5.76460657913523
ZNF473	5.76392146916837
MBP	5.75762227511685
TRAF3IP2	5.75541664510543
GLO1	5.75481256526648
THAP5	5.74864135304633
C2orf69	5.74819960071063
PLS1	5.74696605552788
INPP4A	5.74603832064353
VCPKMT	5.73712047890768
ACACA	5.73659227646558
MRFAP1	5.73244398635672
HNRNPA1	5.72967292440341
DVL3	5.72915366266417
AKIRIN1	5.72730466159091
RPS23	5.71951783126989
FLAD1	5.71040778893413
TNIP1	5.70380870855262
PDSS1	5.692745401306
MRPL10	5.6841793127228
ABCF1	5.68032972756021
HACD3	5.67826413730422
ALDH3A2	5.67596854211874
TRIM8	5.67497246393446
MRPL48	5.67035537265346
C18orf54	5.66947163463122
PROSER1	5.66821182409293
FTL	5.6667388522114
SUPT16H	5.66668792396055
SDHC	5.66300176772936
VAMP8	5.65445369717052
MAPKAPK2	5.65260021776264
TJP2	5.65173780971862
UBC	5.64231142709766
RNF135	5.64053408675755
VAPB	5.63761183319607
FGFR1OP2	5.63592140038936
ARID2	5.62344810176316
TPM3	5.61433407315053
RETREG2	5.60925173120176
LIG4	5.5995740673514
CDK8	5.59938066495747
CDC25A	5.5991712235433
CRNKL1	5.59470513438704
FAM117A	5.59159996305083
SCAMP4	5.58988617470023
PSME3	5.58499218397552
IKZF4	5.57816980513597
EPS15L1	5.57686527913812
NECAP1	5.56871413083275
FOPNL	5.5679423431761
CERS6	5.56204271096469
SPPL2A	5.55894220977114
ITM2B	5.5559769607852
TUSC3	5.55493722685479
BLMH	5.55360847454182
LIF	5.55327597179775
IFNAR2	5.54771333438144
KIF1B	5.54229673255503
KIF13B	5.53174350304048
ZNF664	5.52537627879671
CSNK1G3	5.51432859538255
MOB3A	5.5090390126255
SLC39A9	5.50028621337049
ATP5C1	5.49965375146932
UBE3C	5.49600246174355
PCBP1	5.4933453641772
TRIQK	5.49122127842084
MRPL43	5.49058423942431
LEMD3	5.48264473099856
RYK	5.46437271875626
STAG1	5.45919420808742
CTCF	5.45661832948465
METAP2	5.45441583218886
TMEM55B	5.45305050543493
ZBTB44	5.44875256733702
GPR180	5.44771513374198
DAZAP2	5.44036268410222
RPRD2	5.43276399948798
USP25	5.41798908065594
TMEM43	5.41431297971284
DUS1L	5.41338280436572
RBM12	5.40238051406615
SIRT1	5.40224356612689
ZNF714	5.39405554103494
PARP1	5.3931734072105
EXOC7	5.39292583228483
TMEM167A	5.38792959907017
PARM1	5.38767473177177
TTF2	5.38397468999619
ZFX	5.38385190786876
MCAT	5.38234043239804
IGF1R	5.38040167270796
CCNK	5.37745730883966
POLQ	5.37561561599644
HSP90AA1	5.37517676401379
OTUD6B	5.36282585641155
MAGEF1	5.35871692753497
GATC	5.35655810624481
ABHD10	5.35611517545623
COPB1	5.35428808267924
RPS6KA3	5.34285332749869
DPP9	5.34140158368955
DCAF6	5.33677975467354
ASB1	5.33399411823032
SPTY2D1	5.3336264324789
DHDDS	5.32727680212817
CHST14	5.3209070408592
DDX19A	5.31717323481843
EXOC4	5.31290896121742
ATP6V0D1	5.31203986315346
ERLIN2	5.3044795475912
AP3M2	5.30044983523571
KIAA1191	5.29774649550905
METTL2B	5.28988884767614
ELL	5.27066180314153
UNC119B	5.27062029730334
STAMBPL1	5.26640712692023
UBE2R2	5.25010497292348
CCSAP	5.24556756770433
FGFR1	5.24506294722986
BRD3	5.23893511316439
IMPAD1	5.22878750967723
SFPQ	5.21363177848215
EZH1	5.20436500833562
RRAS2	5.19372688440709
SAT1	5.19129040413906
SFT2D1	5.18876284878572
BFAR	5.18850991788848
UBE2J2	5.1868139277016
FAM217B	5.18401129642625
ALDH9A1	5.18085208175613
PHF8	5.17897628815081
PRDM2	5.17139634232986
STK38L	5.16923456989189
RCOR1	5.1648768610517
GSPT1	5.16054757920888
STUB1	5.15567836140964
WIPF2	5.15171258751085
TCFL5	5.14720751469589
KLHL8	5.14544993429829
IST1	5.14481940858649
CSNK2A2	5.13794473134854
PSMD7	5.13617511662686
CCT8	5.13012068625041
CYB5A	5.128368068875
MGRN1	5.11890998454582
C1GALT1	5.11583105719849
ZMIZ1	5.11432069936236
SERP1	5.11266835279692
ASF1A	5.10259817190922
BTBD1	5.10129958036528
B4GALT4	5.09391285713314
MEX3C	5.08854739456818
RBM7	5.08090906946389
AP2B1	5.08067876743418
TUSC2	5.08050184045261
PDS5A	5.08008049890269
RTL6	5.07827813800486
NKTR	5.07273864032901
CMAS	5.06659758783005
SEC23IP	5.06574635410094
TANK	5.04944183704508
ZNF618	5.0466890341143
AMOTL1	5.04561446422489
SLFN13	5.04532351127799
INSR	5.04097182264407
CRTC3	5.03756770317078
PTPDC1	5.03645341940314
GAA	5.03363202038132
BCAT1	5.02689537458139
NOB1	4.99332858295021
SPIN1	4.98752206242486
SFSWAP	4.98693871335124
PRDX3	4.98404636966533
GINM1	4.98266550396182
STARD4	4.9800104356597
TNFAIP1	4.97476891142689
MKRN1	4.97328717782612
NQO1	4.96142288684156
C1orf43	4.96053552969853
MIDN	4.95908866007423
SYT17	4.95687206967218
FOXO3	4.95514459002971
ENTPD5	4.95293684036019
RNPS1	4.94736285961236
MAPKAPK5	4.93557031121999
PIAS1	4.93390784778915
MRPL20	4.92794281765397
NLK	4.92597763667408
APPBP2	4.91897948914607
ENAH	4.9157515064624
PDXK	4.91542308693866
NAGK	4.90550536825958
FAM222B	4.90537143258378
SELENOT	4.89459374909035
HEATR5A	4.88526241053054
ACP2	4.87573524684922
XPO7	4.87236592338968
RAB12	4.86215855886392
SMAD2	4.86184007890761
KRAS	4.85990710523083
RBSN	4.85757594939473
FGD4	4.85274038198757
GEMIN5	4.85251475092518
NUP155	4.84516456276259
EFHD2	4.84088535542065
ZNF33A	4.83882273095704
SMIM15	4.8376024617817
COG5	4.83630882206291
ZC3H7B	4.8340662552471
AKAP12	4.83053879642626
LEPROTL1	4.82669604161517
TRAF5	4.8254499516996
SH3GLB1	4.80920358020845
GNPDA2	4.80177815500567
STXBP3	4.79821861459819
YWHAG	4.79131335553157
CNN3	4.78642204889392
SPTLC2	4.7855864377678
LNX2	4.77786863400392
EXD2	4.77632194017359
UCHL5	4.77627756182268
HAUS8	4.77561308372149
LSM8	4.77402581085967
ARL4A	4.77334287399907
BICD2	4.76961121725614
PDCD2	4.76280979373393
C7orf43	4.76036474466304
KIAA1958	4.75918468847718
IFIT1	4.75261502654232
GFPT2	4.74901230135366
PPP3CA	4.74370721204203
BNIP3	4.74205802582817
MBTPS2	4.74151422660937
UBE2G1	4.74063949895285
COG3	4.740102370746
HSPA1B	4.73414848500396
NDUFC1	4.73096690121074
SLC25A32	4.7283788308874
CNOT2	4.72209260594162
LSM14A	4.72013214013786
MAP3K4	4.71323301047538
MKNK2	4.7105285262466
CARS	4.70652772471787
CPSF3	4.70387577163928
B2M	4.70316685325112
MTUS1	4.69605075554343
APP	4.69437950157737
PGRMC1	4.69091860035575
JRKL	4.68648083046684
EMSY	4.68329250894355
KATNB1	4.68293099461829
ESCO1	4.68167951035407
RUNDC1	4.67926145812288
SRCAP	4.67297539382965
FLVCR1	4.66951712039595
NCOR1	4.66758474906755
SCD5	4.65295106876156
DTL	4.64813835702908
YES1	4.64628263163936
ADARB1	4.64308733613205
TPD52L2	4.63551569600667
GBF1	4.61568719521008
PJA2	4.61531921298457
NFATC2	4.61261661251822
RNF10	4.60616877928675
ZNF800	4.60475921631295
HAUS5	4.60229422489831
BCL10	4.59749589546007
EML4	4.5941063371265
PODXL	4.58702567650757
TAF5L	4.58290734742102
NFATC3	4.57893318851362
PABPN1	4.5738563097816
CDK16	4.56810081639159
NCKAP1	4.56478832842777
MAPRE1	4.56266005833406
DIDO1	4.56228384217565
SLC9A7	4.56179511649982
CXXC5	4.55674748806558
RCN2	4.55470209733361
PRPS1	4.55228212122692
NHLRC3	4.548884441434
LMAN1	4.53991206595009
SPRY2	4.53987708434338
ANKRD28	4.53966784362203
SH3BP4	4.5360060550877
ERRFI1	4.53273949111064
FKBP3	4.52966265141459
RDH10	4.52847301181697
DPY19L3	4.52802575327483
USP9X	4.52722402800888
PIAS2	4.52717733318002
PCNA	4.52611881447771
SMIM10L1	4.52575959454555
API5	4.52277326957326
CEBPZOS	4.52070355039629
GNB1	4.52054870725806
ERBIN	4.52043502022295
ANAPC13	4.51884582656115
UBE4B	4.51741857711424
ZNF622	4.51546293125266
HOOK1	4.5147285290584
C6orf62	4.51139374157583
KBTBD2	4.49786846917003
CDC7	4.49688702817615
TMOD2	4.49429333007998
FBXO11	4.49103026552752
C3orf38	4.48624746557054
CDCA8	4.48097987984138
WDR11	4.47873408368907
CDKN2B	4.47741865511358
CLDND1	4.47446545369096
RDX	4.47318732837665
ING1	4.47126322146197
SLC25A3	4.47077001356341
DEK	4.46817627997602
ST13	4.46467549927825
RPP14	4.46379971431859
EMP3	4.46234542896805
SHISA5	4.4470177556731
MYCBP	4.44690950899666
TOMM5	4.43986416154537
DLC1	4.43931520870984
PAPOLA	4.43750158739582
F2R	4.43688184539423
HIF1AN	4.43159661453289
KPNA2	4.4311076661175
PLPBP	4.43038707040782
AKAP17A	4.42748255298013
CAMLG	4.42730714666369
SENP6	4.42536711927846
SURF4	4.42399625738581
DAAM1	4.42349762485846
UNG	4.41966342720193
PTPA	4.41373771490043
RBM27	4.41279151177641
XPO5	4.41209371535056
TATDN2	4.41126536140234
TEAD1	4.40988282374617
DNM1L	4.40901993083465
GTF2E2	4.40844811569049
AAGAB	4.40316636817435
HOMER1	4.40287863759842
C2orf49	4.40231117610392
PUDP	4.40134997084497
KLHL2	4.39808182516783
HNRNPH1	4.39602790259064
EPCAM	4.39221995421351
ZEB1	4.39021731448915
EIF4E	4.38864119149582
CADM1	4.38236965659232
TOP2B	4.38065526813031
WDR37	4.37889252831526
SHMT2	4.37753573910905
ARL5A	4.37448855216029
C3orf58	4.37424788188523
USP22	4.3715683520234
UBA2	4.36512519269544
GGA3	4.36060089751803
MCU	4.35885413312162
MALSU1	4.35754666561582
AGGF1	4.34017857777827
NDRG1	4.33646268939019
VHL	4.32965337818107
PPP1R10	4.32689336286653
DFFA	4.32106414515072
TRIM26	4.32035162418177
SART3	4.32011584761185
PREPL	4.31850100874223
EIF4G3	4.31391504808275
PEX26	4.3120404192027
FOXK1	4.31035047311435
LRIG2	4.30775606730895
ABHD18	4.30024128342693
DIMT1	4.29781619535594
HMGCS1	4.29594861183182
ZYX	4.29539937015579
SDF2	4.29231312823202
BRD1	4.2921815345842
TES	4.28546652723169
SPAG1	4.27931474180176
RNF4	4.27888742916133
SLC38A1	4.2729027511289
CCSER2	4.26932109742407
APC	4.26232994996714
TOP2A	4.26196136293974
OXR1	4.2575390953624
SLC12A2	4.25509901676116
PRPF40A	4.25128881160671
VPS13C	4.2494638864679
TXLNA	4.24885137837658
CENPV	4.23921412759884
BAK1	4.23229750661914
ARHGAP18	4.22720833196569
SIN3A	4.20951976628226
PM20D2	4.20847377120364
ZNF704	4.20560192039723
MON1B	4.20321451249142
FMNL2	4.19722864125937
WDR3	4.19612154852159
EHD4	4.19573985415735
CCDC174	4.19536041805055
IQGAP1	4.18795595541077
RNF185	4.18656364055835
CSNK1E	4.18653824527929
UBE2E1	4.18393563039059
RASAL2	4.18334712964231
SS18L1	4.17979848758195
TVP23B	4.17620741200337
C12orf66	4.17322161876416
CRKL	4.16932453401203
CCAR2	4.16683293932734
POP4	4.16478650503453
GTF2B	4.16299202751515
WBP2	4.15954418113005
SP2	4.15577469393517
PARD3	4.15248819176449
RANBP6	4.13945612884769
PCNX2	4.13883259020184
RRAGA	4.1365452367206
U2AF2	4.13526690771145
EIF4E3	4.12764973851597
FNDC3A	4.11950066826095
HERC1	4.10566930639715
NOLC1	4.09897038230816
PBX2	4.09866206213554
PLPP3	4.09838599539073
ARCN1	4.09340921391062
HNRNPH2	4.09075818976344
ZNF37A	4.08667308547345
HMGB3	4.08424142011171
EIF2S3	4.06500232162414
STAT1	4.06168839795243
LGALS1	4.0558263127144
TPBG	4.0525671746386
FEN1	4.05089033799317
C5orf15	4.0507991568785
PRDM15	4.04999631635388
CHD8	4.04981226731483
STX2	4.04816146702821
ZFYVE16	4.0475061178758
USP3	4.04722906207919
P4HA1	4.04444584593957
MAN1A2	4.04421959973029
ABCA1	4.04245302668065
TMX4	4.0415373824809
SFXN1	4.03950857991265
MTCH1	4.03613180142946
TBC1D12	4.0353214080823
TMEM183A	4.0349081719756
DCAF5	4.03459771196813
AKAP13	4.03163525565768
ACTR1A	4.02855473197115
TNFRSF10B	4.02794130657883
MMS22L	4.02730288363014
SIAH2	4.0246856187071
C5orf63	4.02104419044763
PRKD3	4.02024688168653
TMEM87B	4.01738279942805
EIF3M	4.01560590616253
EXOSC7	4.01164269542947
SAMD12	4.0102872426785
MTFMT	4.00910966656091
UBXN2B	4.00860961304622
PTPN11	4.00705735358074
CCDC93	4.00687572224887
CDCA5	4.00645074551503
MRM2	4.00257970279427
DIAPH2	4.00157280063207
SEPT11	4.00029166325749
MRPL58	3.9980975145107
MIS12	3.99795237177462
ROCK2	3.99438408987805
EED	3.98940171404599
GNAI1	3.98728127338129
UBA3	3.98608650929052
NSA2	3.98559668778947
RAPH1	3.98429894078452
PDE8A	3.9835668108843
PTBP3	3.9759236463218
RPL37A	3.96939287932377
AARS	3.96767482853885
TSR1	3.96190614582998
KPNA4	3.96049477003473
DCUN1D1	3.95810767966779
CCNF	3.95656872390519
ZC3H4	3.95611965903073
RALA	3.95273802311042
HNRNPDL	3.95273200879828
ATP5E	3.9507050651492
SKIV2L2	3.94751203165068
UBE2G2	3.94681506984088
CSNK1D	3.94353920087662
CDYL	3.93573339606115
SOD1	3.93485700573042
TIMMDC1	3.9347781912065
RALGAPB	3.93405343644134
TBPL1	3.93126597625383
DNMBP	3.92835780533298
GCNT2	3.92695970301
TRIM16L	3.91992691655575
ATE1	3.91916829255024
PIK3CA	3.91535455112732
SMIM14	3.91517055420669
RWDD1	3.91438169612442
TMEM243	3.91050098282153
MGEA5	3.91034802470233
PSMD12	3.90680573870902
LRCH1	3.89396577722102
POFUT1	3.89279596556589
RBM18	3.8913707313672
GATAD2A	3.88485971738708
MAGT1	3.88452820636593
ZNF480	3.88140195966961
RNF34	3.87956074835321
CKB	3.87767425783486
ZDHHC6	3.87501370909804
GALNT1	3.87491373977585
GABPB2	3.87402561858283
VIM	3.87198797241652
PGRMC2	3.87160304681343
CEP135	3.87031608290541
CHFR	3.86647255933487
ZNF507	3.85975420728116
ANGEL2	3.85640980493965
CMTM4	3.85020952009872
HDDC2	3.84880166331666
ZNF512B	3.84811259342567
TRAPPC1	3.84662976231949
MOCS3	3.84117189971068
LTN1	3.83634950705882
SLC39A6	3.83511814818572
AKAP10	3.83229905839524
HNRNPL	3.82525774295417
ANP32A	3.82133793183745
MSH3	3.82123149114923
CSNK2A1	3.81641696314136
SLC25A40	3.80566342087793
ADD1	3.79970869960188
PIM3	3.79882699097941
SKP2	3.79648787961178
MAST4	3.79553457710162
DCTN4	3.79512390213619
FIGNL1	3.79108745581942
CCDC14	3.79057827737014
CAPZB	3.78890780878618
ZNF146	3.78817548346919
RTF1	3.7828148399435
KANK2	3.78170998639757
BRD7	3.78028360754556
PCYOX1	3.77761279727609
SARAF	3.77551749361477
CCDC71L	3.77448927324748
SMC2	3.77301927868636
PRTG	3.77126652888293
DAXX	3.76916911356259
SLC35A4	3.76878345646457
ZNF398	3.76801961435716
KAT6A	3.76476677306641
EID1	3.7626885032516
ABL1	3.76168226193775
SRSF11	3.75790344497988
ZNF140	3.75367533716922
CISD2	3.75334240152222
SCOC	3.74958827746325
HLA-A	3.74785499448208
GTF3C4	3.74581766463863
RYBP	3.74533470939075
SORL1	3.73905059700057
TDP1	3.72928665577501
MYD88	3.72268608059582
C1orf109	3.72054208742947
UFL1	3.71679538568112
THUMPD3	3.71489937927868
ETHE1	3.70491394700138
CNKSR3	3.70218094873954
TSPYL1	3.70098556166927
PHF19	3.69668220492539
TSPYL2	3.69627106085246
TNIK	3.69518407051742
CDR2	3.69305298551375
URI1	3.68737367609556
ATP5L	3.68654784893331
RPL22	3.67946876060032
SMG8	3.67762403407368
HNRNPD	3.67646857170202
DNAJB12	3.67268228373572
ADAM17	3.671726468973
SUMF1	3.67056227029162
WSB1	3.6668261888745
UBXN7	3.66638688595776
HECTD2	3.66610577000541
NCOA7	3.66458314891416
WDR12	3.66320576626792
TIMM17A	3.65796673079339
PPP1CB	3.65751884623929
PDHX	3.65220566906159
FNBP1	3.64912095547668
ZNF280B	3.64645671944766
TCF7L2	3.64504123324299
ULK1	3.64004207269079
PCBD1	3.63572857021585
TBRG4	3.63021136153539
PIM1	3.62543981522332
YEATS4	3.6232307297519
SOCS7	3.62166457511481
STK24	3.61945068007302
CLCC1	3.6118509329704
MARK3	3.60963916488255
GNAL	3.60503675600339
SRSF2	3.60328115909932
YWHAE	3.60235513569324
DSTYK	3.5984699674196
ARL1	3.59714813547751
CHSY1	3.59453615664383
HINT1	3.59321359277044
TOB1	3.5925456412665
ANTXR2	3.58663209371272
TMEM109	3.58554288497322
ACTR3	3.58454883403193
NCOA3	3.58222813332324
MDN1	3.5809288573114
MIEF1	3.57870746227354
SPG21	3.57819900265063
PHF10	3.56847313938631
CTNNA1	3.56815563200111
RAB11FIP5	3.56618035463021
ETS1	3.56477728548194
EGR1	3.56393844651565
C7orf73	3.56121316451618
EAF1	3.56075884530985
ACTB	3.55854679102355
HNRNPA0	3.5574311321083
FDFT1	3.54732357994114
NNT	3.54725947830894
SLC4A8	3.5471556823214
MRPL30	3.54606839429572
FUBP1	3.54103465073644
SSRP1	3.53719093076004
MAPK1IP1L	3.53473078120448
PATZ1	3.53239700540573
ZMPSTE24	3.5317160938356
ATP2A2	3.52892292306858
VLDLR	3.52857999672692
EPHA4	3.52266015522574
RCHY1	3.52087164032948
ZNF592	3.52081685157594
ABCC5	3.51261530538158
B3GNT5	3.50943412042594
EEF1A1	3.5081485024412
NUAK2	3.50428348797133
ZNF264	3.50329151118485
PELO	3.49266249124896
RAB31	3.49234471983654
CPSF2	3.49135016117784
SNX30	3.48886209222679
TADA2B	3.48867002278045
ZNF687	3.48762158687306
CXADR	3.48456326675875
KLF5	3.48380076016527
GID8	3.48076519107151
SLC41A2	3.47161820212741
CTSA	3.46873467579153
VAMP2	3.46807004272358
PRRC2C	3.46776898619157
FAM122B	3.4660499856487
BID	3.4646629557817
RNF114	3.45806972141445
MARS	3.45270994452114
SLC50A1	3.45259702254093
KANSL3	3.45217729678616
THUMPD1	3.43523455347172
NDUFV3	3.43384312235568
FAM13A	3.43336044401534
NARS	3.42685153515515
IDH1	3.42226615923994
BCL7A	3.42188225748635
RRP15	3.41797058824228
PDIA6	3.41651888748883
PHACTR4	3.41619436066989
TMEM127	3.41576037860129
SLK	3.41170250672102
LEPROT	3.41079003190163
MFSD8	3.40840380197059
TMX1	3.40785276827845
MEF2A	3.40647540395551
UBB	3.40600192047968
PSMD5	3.40219326580362
EIF3J	3.39962118226542
ANO6	3.39898759921332
SLFN11	3.39774125027006
JPT1	3.39367802080012
EDC3	3.3930886986201
VPS41	3.39002934529505
PRKX	3.38436232045072
MLLT1	3.38216553353994
HMGB2	3.37843546564144
HAUS2	3.37592576728838
GSK3B	3.37412515056088
TBCC	3.37008464741079
PBXIP1	3.36906044444147
ZFYVE21	3.36658792008214
HNRNPF	3.36635852979051
BNIP3L	3.36443829837101
CRAMP1	3.36148304019776
ADAT2	3.35506020538397
TBC1D10B	3.35470004196524
MITF	3.35131736448057
CDC123	3.34758851974406
USP24	3.3430915208147
XRCC5	3.33154163810752
SCP2	3.32719327281154
C15orf40	3.32345048873417
UPF1	3.31850253894832
AP3S1	3.31775595235467
CSTB	3.31616744537581
FAM3C	3.31256923461676
TNKS2	3.31044229782826
POLDIP2	3.30636605965609
RFFL	3.30633275136501
UBE3A	3.30399320048148
MRPS18B	3.29804984795948
HEXIM1	3.29668878482763
SEPT10	3.29314905568561
AURKA	3.29147758524614
GABPA	3.28333546187134
TMEM129	3.28294677178564
MTPAP	3.28177129106781
STK17A	3.27774701013641
AP3M1	3.2702584814494
POM121	3.26819433434092
BSDC1	3.26228742585586
FAM102B	3.25920499834698
RBBP7	3.25049570695689
GMDS	3.247897248909
ADAR	3.24386823223063
BCLAF1	3.23206362529901
LRIG1	3.23169024278174
PLXNA1	3.23130154623401
CCT2	3.22855616144299
ADRB2	3.22501609632372
H1F0	3.22400022132492
TUBB	3.21885992729968
CLASP2	3.21184622004091
SLC35B4	3.20811730721487
AGAP1	3.20032300012422
XPO4	3.19978443712714
UBE2E3	3.19739102791475
CCDC25	3.19566311659654
DERL1	3.19471653123149
CLSTN1	3.19355172632084
DEPDC1B	3.18685875223117
GULP1	3.18585523538324
GOSR1	3.1837829374275
PTBP2	3.18089766356747
GCFC2	3.18074308619066
FAF2	3.17806112359673
RHOQ	3.17358596190742
NPM1	3.17275349924091
PSMG2	3.16527054756999
CCDC18	3.15387109224076
ANP32E	3.15381149776828
LETM1	3.14920053112673
UBTD2	3.14088079612026
BMPR1A	3.13916623850829
SAR1A	3.1340930686619
GBA2	3.131610694584
SLC25A13	3.13117315619656
FBXO34	3.12788736954308
PFKP	3.12557735411023
ZCCHC3	3.12426973066878
SPDL1	3.11725296924182
LITAF	3.11539284419738
ZBTB2	3.11451948450338
SLC25A16	3.11441012843359
ICMT	3.11338345930975
C2CD2	3.11282213654789
EIF2A	3.11195564960447
GRAMD1B	3.11187092751169
PIP5K1A	3.10773801803225
YWHAQ	3.10690217535922
TFAM	3.10220726933741
QSER1	3.0917502004283
MTF2	3.09118596492236
SRSF1	3.08556199704174
TRA2A	3.08223691617088
SPRYD7	3.07974837722173
KSR1	3.07088914704354
MSL3	3.07027643877396
FKBP1A	3.06881362643241
PPAT	3.06452558467791
DST	3.05697970669454
RB1	3.05587258294108
PPP4R3A	3.05079038405231
RAB15	3.04967736521442
HIGD1A	3.04936526817002
AHCTF1	3.04898253777711
UBE2Z	3.04682806672493
SLC39A1	3.0452145790906
TCP11L1	3.02867328242191
PTER	3.02653096665623
SRP72	3.02332642108753
PRRG1	3.01729519259472
DDX5	3.01578858616205
TMEM165	3.0149926756112
ISOC1	3.01273471663727
LANCL1	3.00784381298711
NAB1	3.00341997235359
PGAP1	3.00248868787264
ARRDC3	2.99864856551514
SEH1L	2.9942257362856
FADS1	2.99381171411897
AKT2	2.99352320852901
SORT1	2.99169237696898
MAP4K5	2.99015941072822
AIMP1	2.98751617496869
PAM	2.98281526622944
ACADM	2.98001400488151
C11orf24	2.9726377505389
USP38	2.97152353210469
CIC	2.96807354771739
ZSCAN12	2.96677079890867
RBMS2	2.96267451189412
PEX11B	2.96051925016324
RSU1	2.95535523436885
